143	3	机箱外观：小巧可爱，颜色靓丽。 性能配置：办公不错，游戏一般，有独显会好些。但是只办公的话，这款性价比不高。 散热性能：好，晚上睡觉机箱声音都小。 跑分评测：17万分 售后服务：差，我这看全部显示的收费，选都没选。 其他特色：不建议购买。四千多买的，一分钱都没优惠，鼠标垫音响耳机没有送一个，还得重新买。
144	3	机箱外观精致，不占地方，屏幕大气，散热性能不错，开机速度还可以，但电脑整体操作运行的速度一般，仅仅只适合一般文件处理和观看电影！
145	3	机器总体配置还是可以的，最大的问题是都2020年了给配了个1T 的机械硬盘，速度非常慢。如果联想把这个机械硬盘换成256的固态，体验会好很多，而且普通办公也用不到1T
146	3	从价格来说非常的便宜，不贵键盘式的也很舒服。机箱很小，带WiFi功能。不用拉很多网线就可以上网使用。唯一不满意的是没有音箱，要买外置音箱或者插耳机使用。快递非常便捷，第2天就送到了。要是有一个内置音箱那就更好了。
147	2	散热性能：差， 性能配置：开机慢
148	2	我2015年花了3400买了一个981G的笔记本。我2019年花了3500多买了个笔记本。
149	3	性能配置：咋机子这么慢
150	2	到处是收钱的地方。最好别买
151	2	主机没有光驱没有想象的那么好
152	2	京东的服务不错，但电脑真的不行
153	3	显示器底座质量一般，勉强凑合
154	2	感觉噪音有点大
155	3	刚买了第二天就降价200,还没来得及使用
156	2	办公软件用不了
157	2	。。主机声音有点大。，显示器还可以
158	3	性能配置：果然配置不行就是运行不起来
159	2	主机经常要开机2次才能正常启动。
160	2	运行速度不行，无线经常掉线
161	3	电脑回来之后开机没声音，没看到声卡
162	3	卡 开机慢 但售后及时给处理了
163	3	感觉质量一般化?，有点卡
164	2	下单的时候系统显示明天就到货，结果等了一个星期
165	3	整体而言，一般般吧，显示器有点小
166	3	运行速度有些慢
167	3	系统不是很喜欢，电脑一般，反应慢。
168	2	16%发票没有给我们开？
169	2	刚装完电脑，卡成个鬼，建议不要买。
170	3	买了没两天就又降200...东西还成
171	3	好卡好慢脾气都要出来了
172	2	才买完就降价，我能说什么
173	3	软件老是下不起，打不来
174	3	打开箱子竟然有烟灰！
175	2	性能配置：卡。老突然卡死。唉
176	3	一个星期不到又降100
177	2	目前发现一台出现开不了机
178	3	主机噪音有点大
179	3	机箱风扇嗡嗡响！
180	3	机箱自己选的！外观可以！风扇声音比较大！
181	3	一分钱一分货  图便宜就别指望质量
182	3	还可以吧！电脑经常蓝屏
183	3	玩游戏卡顿   一卡一卡的  求解答
184	3	咱电脑小白一枚，不懂的问售后就让我自己百度。666
185	3	挺好用的！
186	3	少个螺丝 &hellip;&hellip;
187	3	新机很快，但主管好小。。。
188	3	哈
189	3	带不起大游戏
190	3	大家看评价自己决定！
191	3	性能还行，主板和cpu好像是二手货。
192	3	一分钱一分货，希望慎重考虑。
193	3	DNF运行没问题，LOL的FPS大概30左右无法正常游戏
194	3	刚开始用还可以，用了不到一个月，硬盘出问题了。
195	3	电脑这个价位还是可以，但是独显你用绑扎带给我固定的？
196	3	只能说我买错了。告辞
197	3	3d就很卡。
198	3	开机速度还行，正常使用还算流畅，风扇声音太大
199	3	价格还行，主板型号太低了，就算是品牌主板，也都早已停产。
200	3	开机五十多秒、其他还好！
201	3	主机还可以，系统装的也太随便了吧，至少装个激活版吧。
202	3	其他还行，就噪音比我的旧主机略大。
203	3	配置描述属实，电脑挺不错！本来是可以5星的，但是双11说直降200，实际只降189，如果不是帮别人说好买的，依我的性格对于不诚信的我绝对不会买的。所以勉强给3星是给实物
204	3	用了一个多月，什么都好，就是主机好吵。。。比以前用过的所有都吵
205	3	挺好用的   性能不错的机器   就是不知道有没有长性  现在才
206	3	办公还可以，想打游戏别买了，玩lol会死机，感觉显卡不行
207	3	能用吧，毕竟价钱摆着，迷你机箱，迷你主板。缩水显卡。能用。只能说。
208	3	物流是京东转的邮政，京东很快但是转到邮政快递之后，足足耽误了有5天的时间，要不是工作用的话，肯定会退货了，如果可以完善物流方面的话那就好了。 电脑目前在安装显卡中。
209	3	挺好
210	3	挺好的，电脑用过了不错，但是之前没注意，他们家不能开增票，应该在京东自营买的有增票。
211	3	电脑运行还可以，不过，就是安装软件时比较慢。以后不知道怎么样
212	3	游戏效果：英雄联盟全特效有些卡顿 运行速度：多开网页看直播也会有许卡顿
213	3	一直相信京东商城购买的产品，质量可靠、价格实惠质量好。已经第N次购买了，东西使用上了很不错?????，使用起来非常好、绝对是正品。特价促销活动购买的，价格也非常实惠。以后经常回来光顾的。
214	3	总体来说还好吧，就是内存比较小，机身很轻，微型主机的那种，其他的还好。客服很热情！
215	3	主机还行吧，就是系统有点问题，到手了，当天我还得自己再重做一下，一分钱一分货吧，办公用足够，质量什么的，用段时间再说吧
216	3	运行速度：运行速度一般 游戏效果：一般 外形外观：不好看 安装难度：我也不会 其他特色：一般 评分检测：一般
217	3	评分检测：一分价钱一分货，还算差不多，系统自带鲁大师测评跑分和官网下载的鲁大师跑分完全是两个概念！
218	3	评分检测：评分还可以吧 运行速度：开机时间半分钟到一分多，开机以后用着还不错 游戏效果：游戏效果不错 外形外观：外观挺好的 安装难度：安装简单
219	3	明明写了开公司发票，死活开个个人发票。
220	2	这个配置不是我选的配置
221	3	没有图片好看  一般般吧
222	3	电脑才买来两天就蓝屏，没搞懂
223	3	用的一般，   有时候有点小卡
224	3	不能玩吃鸡卡的不要不要的
225	2	售后喜欢打马虎眼，一个劲忽悠。
226	2	换货时间长，退货了
227	2	物流简直慢的一批 其他还好
228	3	散热风扇声音有点大
229	2	玩了2个月就有点卡顿了
230	3	发票不盖发票专用章，以后不敢买了
231	2	说话配置硬盘线的，最后没有
232	2	还行吧，结果很失望&hellip;&hellip;就这样
233	3	刷新还是有卡顿不给满分
234	3	不好，真的不好，毕竟价格就在这。
235	2	屏幕弧度没有介绍中的这么曲面。主机噪音比较大。
236	2	主机里的东西还会晃动��
237	2	先说带显示器这个价，后又说不带显示器～
238	2	***刚到给我来这个？
239	3	才到货，点不亮显示器
240	2	启动速度还以，就是噪音太大了！
241	2	真的太一般了，办公用够了，希望参考。
242	3	电脑配置可以，和表示的一样，接口处不是很好
243	3	商家态度好，可是发票错了，而且下单就降价，怎么解决？
244	3	机箱声音有点响
245	3	电脑第二天就出现蓝屏，质量有待考究！
246	2	到了，，一般般吧。。就这价钱，，慢得要命。。
247	3	送的显示屏是坏的，邮过去换了，没给我退邮费
248	3	机器有点小卡！组装机器就是组装机！
249	2	就很一般。。。。
250	3	感觉不怎样
251	2	风扇噪音大，有些硬件年代有点久远，
252	3	电脑运行慢，像乌龟，后悔两个字
253	3	机子不行，gata5玩不起
254	3	主板有个内存槽有问题，无法再扩内存了
255	3	有点小问题，已解决。
256	2	后面USB接口有问题
257	3	东西一般般吧！中间还出现了点事，客服服态态一星。整体3星
258	3	这个插孔什么情况？没法弄呀
259	3	说是升级成i5其实还不如i3的那个好，感觉上当
260	3	不怎么好用
261	3	不值得买
262	3	屏幕裂开了
263	3	办公用可以了，不带声卡，还得配个音响。
264	2	感觉这个配置的没有之前的好用， 屏幕也没送了
265	2	太一般般了
266	3	回来用起一天系统提示是盗版系统。直接黑屏
267	3	有时候做个表格都卡
268	2	其他特色：屏幕有问题
269	2	说好的玩红警，CF，，，不好使,,?^?,,
270	3	没有预装正版office，作为办公电脑真的不应该！
271	3	性能配置：一般
272	3	还行吧，就是有点贵，给小孩上课用。。。希望以后售后服务好！
273	3	机箱外观：不错。 性能配置：一般。 显示器效果很不好&hellip;&hellip;
274	3	机箱外观：小巧 性能配置：办公家用够用 其他特色：声音比较大哗啦啦
275	3	机箱外观：不错 性能配置：配置一般、有时开机要好久。 散热性能：一般
276	3	暂时只能说上网，看看网頁，弄弄文书，没啥问题。。。
277	3	机器外观漂亮，但是开机及运行速度很慢，还不如我的老机器快
278	3	主机很小，主机内风扇转动时&quot;咔擦声&quot;明显。物流很给力
279	3	主机箱是17年的，开机慢&hellip;&hellip;
280	3	其他都觉得挺好的，就是用几天就卡了，刚开始买的时候屏幕特泛白，现在就变卡了
281	3	机箱外观：简单大方 性能配置：一般 散热性能：好 跑分评测：中 售后服务：不知道 其他特色：不会格盘，混沌一块
282	3	刚拿到手开机关机一次就出小故障，咨询了客服才能开机，也说不出是什么问题，价格不高要求也不高，就这样用吧 散热性能：挺好的 机箱外观：小巧
283	3	机箱外观：外观非常小巧，不占地方 性能配置：重点：同配置组装机比这个好，这个主机运行软件经常卡顿！与同配置组装机没法比！品牌机性能还是有差距
284	3	机箱外观：很小巧 性能配置：一般般，用起来有点卡 散热性能：还可以，连续一天开着使用没有很热 跑分评测：没试
285	3	机箱外观：外观设计不错，小巧大方，不占空间， 性能配置：但是性能差些，最明显的感觉就是下载东西和打开一些应用，速度很慢！
286	3	机箱外观：机箱还不错，挺小的的，不大 性能配置：用来办公的，性能上感觉一般，运行时觉得还是有点卡，勉强把，不是那么的地流畅
287	3	机箱外观：外观比较小巧，但是运行起来有吹风的声音，买之前就看到有人说有这个问题，感觉像风扇与内壁有一点摩擦的声音。介意的慎买。 性能配置：配置来说，性价比还可以，但是如果换一个小点的固态硬盘，把系统装在固态硬盘上应该更优。不玩游戏还可以吧。 跑分评测：还没测。
288	3	屏幕左下部分有个坏点，这品控。。。。 带的win10家庭版，没有office，想换win7，结果这个cpu不支持win7，最后结果售后指导换回了win10，然后自己装了破解版的office2016。运行速度挺快，办公足够了！ 这个机箱真的好小，放在桌面上比较方便。
289	3	别的都可以，我就是办公用，就是有异响，咔咔的总是，现在疫情期间感觉再换机啥的挺麻烦，就是声音听着挺烦人
290	3	送货很快，晚上下单，第二天上午就送过来了。装系统，删除试用版office，装正版office，删除Mcfee，装photoshop，Acrobat等软件，分区。整体开机和运行速度比较慢，只能过一段时间加一块固态硬盘。 其他特色：电脑放在书房，我的手提电脑wifi信号很好，满格，手机也是满格，就是这个台式机信号通常只有一格两格，很多时候还连不上，不知是何故？这一点就不敢给好评！
291	3	首先，收到货纸箱已破裂；其次，运行声音还挺大的，应该是风扇或硬盘的声音，挺明显；然后，开机只有一个c盘，需要自己分盘；再着，作为商务机不带office，需要自己下载安装破解版或者WPS，这个价格其它品牌商务机都有带免费office家庭版。其它还好，运行速度正常范围，这个价位别指望它多块，希望能耐用吧！另外，一周不到降一百，还好还在价保期。
292	3	主机很小，适合放在桌面上，颜值够用。开机速度还可以，就是网络慢。把ipad，戴尔笔记本，手机放在同一个位置，就它打开网页最慢。运行速度，给人的感觉就是努力耕耘还不紧不慢的，稳，哈哈，这个价位，就这样吧
293	2	说好的七天无理由退货呐？?
294	3	机箱噪音太大，配置也低。
295	2	售后服务：都不知道去哪里找售后
296	2	售后服务：一周没挂通过售后电话
297	3	主机噪声太大，滋滋响，已申请退货
298	2	jd是大**。搞活动促销不发货
299	3	京东客服不及时跟进，网上买东西不靠谱
300	3	电脑主机有异响
301	3	性能配置：没有分盘，容易卡顿。
302	2	性能配置：卡死人
303	3	感觉打开网页有点慢
304	3	有问题客服不懂，技术人员得等到星期一
305	3	换了这台贵的还是会卡顿
306	2	其他特色：连网线，鼠标垫这些都没有
307	3	新买的机子开机都慢，不推荐购买。
308	2	箱子伤成这样 还没开箱
309	2	电脑不好用    就是价格还可以吧。
310	3	售后服务：挺好 就是机子没用几天又坏了
311	2	要求开专票，一直拖延未开。有点骗局
312	3	开机速度有点慢，总体还行
313	2	售后服务：发货发了一个月  不催客服可能永远发不了货
314	3	没有想象中的好，还是比较慢。
315	3	电脑居然没有扬声器，听不到声音
316	2	鼠标买回来就有问题了，经常失灵
317	2	开机好慢！运行也慢！体验不好
318	2	office收费，少买了显示器怎么办，能补发吗？
319	3	害我跑两趟取快递，每次取快递四个小时左右，不送货上门
320	2	买了才一星期吧，就这个状态，一早上了开不开机
321	2	没用几天，机器的声音开始大起来了。
322	3	邮过来的机子进不了win10系统。后来给换了一台，不过换机等待了好几天。
323	2	比90年代电脑速度还慢
324	3	对客服的服务态度及其不满意，问怎么激活也不知道，结果还是重新装的系统
325	3	,售后服务电话没人接。
326	2	收货没有看到显示器，问了客服半天也没说到底咋整，叫等回复，呵呵。
327	3	买完立马降价，3659买的
328	2	买了台电脑，有问题，两周了还没有给处理好。
329	2	运行慢，不知道为什么？
330	3	今天刚到的机子，屏幕上边沿缝处不停闪光。
331	3	这杂音挺大的，也不知道是不是就我这台这样？
332	3	性能一般，反应比较慢
333	3	售后服务：不行。。
334	3	有刮痕
335	3	刚开始用，系统不太好用，办公显示器大了点
336	2	性能配置：内置的Wifi信号不好，鼠标垫都不赠送，联想的都赠送，唉，服务态度不好
337	3	整体  一般 主机一直有异响  还有共振
338	3	散热风扇声音大，好像煮水一样声音。其他可以。
339	3	办公用品，有点卡。凑合
340	2	连显示器都漏发了&hellip;&hellip;，另外快递员的电话都打不通，快递还是外包出去的
341	3	再用，还行吧，就是价格太**了，带电视的才多100
342	2	**的戴尔买的新机用不了麦克风，害得我搞了半天还以为我麦克风坏了最后才发现居然没装驱动，***。
343	2	速度有点慢而且会卡顿，问题是我都没有装多少程序，这个价格也只能凑合用吧
344	3	两个月不到，就出现两次故障，一次黑屏，一次无法开机。
345	2	商品的指南不清晰，有些功能无法使用，没有专人****
346	2	其他特色：无法配置我的打印机，不太好，其他倒是没啥问题，东西
347	3	跑分评测：一般 散热性能：一般， 其他特色：一般 售后服务：不好，感觉自己用绝对不要买戴尔
348	3	说真的，电脑有点卡，点网页，都要好几秒才能反应过来。
349	3	一般般吧 ，感觉像个笔记本的水平，但你毕竟是台机啊
350	2	说是办公机，但却没送office，还要自费买，纯办公不建议，不如组装机来的实际
351	2	家里同时有另一个品牌电脑，对比而言，风扇一直快速转，声音让人心烦。
352	3	刚买的电脑就启动不了，联系戴尔售后，服务与承诺相差甚远，真是窝心，只好换新。京东售后倒是满意，换货及时。
353	3	机箱背面音频插孔好像失效了，不能用，只能用前面的
354	3	售后服务：有问题都找不到客服，买了没问题还好，有问题就别想着有人能给处理了
355	2	电脑年前买的，没用两天，年后复工就坏了。疫情期间也没法快速维修，只好认栽。
356	2	不会再买 买了电脑office不能用 打电话致电客服 竟然说要付90元才能使用
357	3	运行的时候机箱总有点声音，开机速度不是太理想。其他还好
358	2	性能配置： 机箱和显示器有点问题，正跟客服人员沟通换购诉求，看进展！
359	3	机身小巧漂亮，但是运行有点慢，不知道win10的蓝屏会不会出现。
360	3	还行吧，送货速度相当慢。
361	3	机箱外观：可以 性能配置：比较低
362	3	系统运行的较卡，
363	3	性能配置低，运行速度慢。
364	3	还可以吧，机箱比较小
365	3	运行速度很卡
366	3	一般一般
367	3	机箱小巧，性价比不高。、
368	3	电脑是真的卡，没办法好评
369	3	在安装office时，遭遇无法安装的窘况，客服水平有限，始终未能帮助解决，最终请外面的专业人士给予安装完成。
370	3	开机时间过长，登入时间过长
371	3	开机速度超级慢，别的没有了，能满足DOTA足球
372	3	性能配置：不知道能使用多久，很是担心
373	3	一般般吧
374	3	能用
375	3	前期用着还可以，后期不晓得会不会有问题
376	3	不错，性价比很高，看下使用后怎么样
377	3	外观还可以，体积不大省空间。性价比高
378	3	电脑不错，联想这个牌子还比较靠谱，就是有点瞎！不帮华为，帮外国人？呵呵呵呵呵呵呵呵。
379	3	特别卡
380	3	外形不错 主机小巧 使用时的确有点卡
381	3	性能配置：感觉反应太慢 散热性能：还行 机箱外观：不错
382	3	配置太低，只是放放英语，上上网等。外观还行，紧凑。
383	3	能说什么呢。。。。。
384	3	给爸爸买的，还不错，性价比挺高了～屏幕挺大的了，上班处理文件够用了
385	3	一个字太卡了。
386	3	小巧玲珑，感觉很不错
387	3	散热性能：一般
388	3	性能配置：为什么C盘只有100G的空间，联想自己的工程师也是这么分的？
389	3	不怎么滴&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;
390	3	一言难尽！
391	3	&hellip;&hellip;&hellip;买亏了，难受。
392	3	还行吧
393	3	yb一般吧
394	3	这款电脑已经买了3次了，东西用着肯定没有510S的好，一份价钱一分货，不过这送货的速度，虽说是京东自营，但这速度真不敢保证了
395	3	office无法免费激活，只给试用一月，以后每年要花400多元需用费，后悔购买这产品
396	3	普通的办公可以了，就是办公软件的激活不好操作。
397	3	机箱外观：精致 性能配置：物美价廉 散热性能：一般，容易发热
398	3	开机后需要使用时过于复杂，要注册这注册那的，总担心被泄露个人信息
399	3	给家人买的，跟我说开机慢的要死，再一次对联想失望，以后再也不图省事买品牌机了，有这个钱自己配要好多。机箱小巧，这点不错
400	3	联想机器一般
401	3	外行好，速度慢
402	3	外观还行的  就是这个电脑速度一般  感觉比不上这个价格
403	3	性能配置：基本办公也特别卡 不知道是啥原因 Excel老是卡顿 无法响应
404	3	机箱外观：不错，小巧精致！ 性能配置：一般。 其他特色：系统系统太垃圾了，里面植入过多的联想应用。
405	3	刚刚买好19.5寸，安装好软件，第二天发现21.5竟然比19.5还要便宜1
406	3	名族品牌，外形小巧美观！做工精良！价格实惠！正版软件！装机繁琐，各种注册登录，烦人！windows 10体验一般，整体运行很慢！！只能简单办公了！
407	3	用起来基本够用，适合仅文档类处理工作，开箱前外包装很不怎么样，里面看起来还是像新的
